Ticker,Company,Sector,Industry,MarketCap,ROE,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
OPK,Opko Health Inc,Healthcare,Diagnostics & Research,899.12M,53.01%,-18.00%,May 07/a,"2,898,521",1.29,44.74,2024-06-07,19.2,2.24,0.956,7,1,3.0,0,0,0,1,1.373,1.3445328412024056,1.2901936335523343,1.3012,1.30755,-4.06,-1.34,5349442.0,1,0,0,0.0
LAB,Standard BioTools Inc,Healthcare,Diagnostics & Research,888.68M,1.64%,-37.47%,May 08/a,"2,327,540",2.32,24.6,2024-06-07,49.46,3.16,0.879,7,3,5.0,0,1,0,1,2.514,2.509492266672874,2.528540092013499,2.5694,2.42,-7.55,-4.13,2713928.0,1,0,0,0.0
AXL,American Axle & Manufacturing Holdings Inc,Consumer Cyclical,Auto Parts,885.15M,5.91%,-1.40%,May 03/b,"1,163,969",7.53,48.82,2024-06-07,42.1,9.55,1.145,7,3,4.0,0,0,1,0,7.557,7.592367001407507,7.515617968536548,7.4556,7.464700000000001,-0.82,0.87,1200146.0,1,1,0,0.0
PCT,PureCycle Technologies Inc,Industrials,Pollution & Treatment Controls,879.12M,15.18%,-39.29%,May 07/b,"995,846",5.34,28.87,2024-06-07,35.75,11.89,0.716,7,4,4.0,1,1,1,1,5.311,5.303301654751538,5.272177837361793,5.321600000000001,5.124175,0.69,4.21,1699010.0,0,0,0,0.0
PDM,Piedmont Office Realty Trust Inc,Real Estate,REIT - Office,877.14M,1.56%,-4.27%,Apr 30/a,"596,791",7.08,61.82,2024-06-07,24.78,8.05,0.717,7,7,7.0,1,1,1,1,7.168000000000001,7.107134409942233,6.909287859630934,6.81213092,6.272679889999999,-0.38,12.87,839624.0,1,0,1,0.0
PGY,Pagaya Technologies Ltd,Technology,Software - Infrastructure,875.62M,52.79%,-15.36%,May 09/b,"741,250",12.35,10.13,2024-06-07,414.0,33.96,1.351,7,2,2.0,0,0,1,1,11.746,11.699261119982156,11.577112904695698,10.896399999999998,15.270949915,5.56,-19.13,1051134.0,1,1,0,0.0
HUT,Hut 8 Corp,Financial,Capital Markets,874.98M,11.69%,40.14%,May 15/b,"4,221,552",9.68,63.66,2024-06-07,82.85,22.75,1.126,7,3,3.0,1,0,1,1,9.379,9.306207831938671,8.968681660062641,8.832799999999999,9.659449995,4.02,0.21,3239384.0,1,1,0,0.0
UNFI,United Natural Foods Inc.,Consumer Defensive,Food Distribution,874.80M,2.74%,-8.12%,Jun 05/b,"1,109,583",14.71,36.64,2024-06-07,83.91,27.76,0.841,7,3,3.0,1,0,1,1,12.701,12.356584961723854,11.552162275914904,10.6028,14.28854998,19.05,2.95,747830.0,1,0,0,0.0
DX,"Dynex Capital, Inc.",Real Estate,REIT - Mortgage,873.36M,1.92%,8.35%,Apr 22/b,"2,519,675",11.69,44.04,2024-06-07,195.0,13.56,0.794,7,5,5.0,1,1,0,0,12.144,12.129603582952102,12.044123415367764,11.93137476,11.465263565,-3.62,1.96,1334620.0,1,0,0,0.0
HUMA,Humacyte Inc,Healthcare,Biotechnology,865.71M,23.26%,-195.68%,May 10/b,"1,540,227",7.27,98.14,2024-06-07,17.45,9.97,1.386,7,6,6.0,1,1,1,1,7.508,6.9751420552061525,5.792907887857043,4.963,3.52815,4.23,106.06,2300266.0,0,1,1,0.0
NAPA,Duckhorn Portfolio Inc,Consumer Defensive,Beverages - Wineries & Distilleries,865.57M,66.45%,5.73%,Jun 06/a,"1,717,527",7.50,8.54,2024-06-07,25.25,14.46,0.719,7,0,0.0,0,0,0,0,7.889999999999999,7.92852506795233,8.181164148264802,8.2662,9.609100000000002,-5.4,-21.95,946308.0,0,0,0,0.0
TILE,Interface Inc.,Industrials,Building Products & Equipment,864.28M,3.55%,14.82%,May 03/b,"503,644",14.84,87.37,2024-06-07,27.17,18.47,0.575,7,6,6.0,1,1,0,1,15.5320977,15.518321034982174,15.580388261048473,15.7909751,12.635891135,-4.37,17.44,482120.0,1,0,0,0.0
KIND,Nextdoor Holdings Inc,Communication Services,Internet Content & Information,862.52M,57.37%,-25.01%,May 07/a,"4,541,577",2.21,49.71,2024-06-07,18.59,3.42,0.88,7,4,5.0,1,1,0,1,2.44,2.3973023997758927,2.2994108699217284,2.2388,1.9437,-7.81,13.7,1545788.0,1,0,0,0.0
CWH,Camping World Holdings Inc,Consumer Cyclical,Auto & Truck Dealerships,857.23M,7.27%,4.82%,May 01/a,"692,042",19.02,11.15,2024-06-07,49.2,32.88,0.725,7,1,1.0,0,0,0,0,19.9000003,20.176790441928773,21.34731650009769,21.9660001,22.70054189,-5.73,-16.21,1023456.0,1,0,0,0.0
ARCT,Arcturus Therapeutics Holdings Inc,Healthcare,Biotechnology,856.91M,8.75%,-35.12%,May 08/a,"2,305,318",31.82,45.76,2024-06-07,188.72,45.0,1.132,7,4,5.0,1,0,1,1,38.3719997,35.890800884092656,33.16801566127518,31.0261999,29.84835002,-11.34,6.61,536610.0,0,1,0,0.0
SPRY,ARS Pharmaceuticals Inc,Healthcare,Biotechnology,853.69M,55.87%,-20.49%,May 09/a,"308,661",8.81,81.7,2024-06-07,63.41,11.27,1.024,7,6,6.0,1,1,0,1,8.928999999999998,8.935896189724653,8.882709778025633,9.0328,6.686750000000001,-1.41,31.75,478018.0,0,1,0,0.0
ARQT,Arcutis Biotherapeutics Inc,Healthcare,Biotechnology,838.10M,21.98%,-,May 14/a,"1,683,789",7.24,83.99,2024-06-07,40.88,13.17,0.966,7,4,4.0,1,1,0,1,8.251000000000001,8.345028719036135,8.715204665043403,9.1774,6.337275,-13.24,14.24,2978728.0,1,0,0,0.0
RWT,Redwood Trust Inc.,Real Estate,REIT - Mortgage,836.51M,1.18%,1.64%,Apr 30/a,"454,564",6.33,41.17,2024-06-07,66.68,8.3,1.042,7,2,2.0,0,0,1,0,6.339,6.355776528020244,6.265573670932688,6.1556,6.532371205,-0.41,-3.1,1034126.0,1,1,0,0.0
SVC,Service Properties Trust,Real Estate,REIT - Hotel & Motel,830.46M,2.46%,-10.98%,May 07/a,"1,185,161",5.01,7.71,2024-06-07,51.46,9.39,0.707,7,0,0.0,0,0,0,0,5.303,5.416058700539548,5.773854135298165,5.91871274,6.84097351,-7.5,-26.76,947122.0,1,0,0,0.0
SILK,Silk Road Medical Inc,Healthcare,Medical Devices,821.54M,9.21%,-35.04%,Apr 30/a,"411,960",20.83,84.5,2024-06-07,75.8,34.13,1.044,7,5,5.0,1,1,1,1,21.285000000000004,21.179762366704757,20.18103943018892,19.65080006,15.03002503,-1.65,38.59,578482.0,1,1,1,0.0
SXC,SunCoke Energy Inc,Basic Materials,Coking Coal,819.78M,1.11%,10.06%,May 01/b,"459,113",9.75,51.24,2024-06-07,24.57,11.48,0.891,7,5,5.0,0,1,0,1,10.231,10.237035942179588,10.387231477161926,10.488390940000002,9.9840664,-4.76,-2.34,586564.0,1,0,0,0.0
NVTS,Navitas Semiconductor Corp,Technology,Semiconductors,814.79M,32.81%,-23.51%,May 09/a,"2,053,756",4.45,4.52,2024-06-07,22.19,11.16,0.834,7,1,2.0,0,0,1,0,4.072,4.132842922814417,4.261048094322646,4.2072,5.989749999999999,7.67,-25.71,2454316.0,1,0,0,0.0
CATX,Perspective Therapeutics Inc,Healthcare,Medical Devices,808.97M,26.66%,-29.53%,May 15/b,"3,880,342",1.20,99.35,2024-06-07,8.5,1.91,0.882,7,5,5.0,1,1,0,1,1.376,1.4341226563482214,1.4604670547296192,1.5386000000000002,0.7742999999999999,-16.33,54.98,6465004.0,1,0,0,0.0
COGT,Cogent Biosciences Inc,Healthcare,Biotechnology,802.17M,20.40%,-65.70%,May 07/b,"1,082,527",8.39,39.0,2024-06-07,70.64,13.5,1.318,7,3,3.0,1,0,1,1,8.254,8.071797051319434,7.569866843569652,7.2814,7.62535,3.94,10.03,1294060.0,1,1,0,0.0
BOW,Bowhead Specialty Holdings Inc.,Financial,Insurance - Property & Casualty,799.92M,68.38%,-,-,"102,546",25.37,52.77,2024-06-07,27.49,27.49,,7,3,3.0,1,0,1,0,25.9430001,25.732780509071937,25.749878156647924,0.0,0.0,-1.41,0.0,0.0,1,0,0,0
ETNB,89bio Inc,Healthcare,Biotechnology,796.88M,6.84%,-34.51%,May 09/a,"844,759",8.10,2.49,2024-06-07,47.25,22.93,0.837,7,0,0.0,0,0,0,0,8.064499999999999,8.328955983915034,8.942472321923221,9.1327,10.736375,-2.75,-24.56,808092.0,1,0,0,0.0
CDNA,Caredx Inc,Healthcare,Diagnostics & Research,792.14M,11.73%,-54.18%,May 09/a,"514,310",15.21,93.62,2024-06-07,99.83,17.03,1.851,7,7,7.0,1,1,1,1,14.4365,14.156167685478083,12.618345207684245,11.3923,9.546525,7.44,59.32,804650.0,1,1,1,0.0
STGW,Stagwell Inc,Communication Services,Advertising Agencies,790.14M,3.98%,-0.98%,May 01/b,"455,306",6.72,69.78,2024-06-07,28.65,8.59,0.998,7,7,7.0,1,1,1,1,6.891,6.843577954889485,6.614944388553357,6.399400000000001,5.73465,-1.81,17.18,585244.0,1,0,1,0.0
AMSC,American Superconductor Corp.,Industrials,Specialty Industrial Machinery,790.11M,4.39%,-9.82%,May 29/a,"668,836",21.36,98.65,2024-06-07,751.25,22.5,2.302,7,7,7.0,1,1,1,1,19.1450003,18.11471582454956,15.679928373790222,14.33400006,11.068700015,17.92,92.98,544434.0,1,1,1,0.0
PRME,Prime Medicine Inc,Healthcare,Biotechnology,788.60M,57.90%,-78.27%,May 10/b,"689,099",6.57,5.67,2024-06-07,21.73,17.2,0.855,7,2,2.0,0,0,1,1,6.5985,6.588827324829548,6.415194282925224,5.9736,7.809174999999999,-0.29,-15.87,870720.0,1,0,0,0.0
CTKB,Cytek BioSciences Inc,Healthcare,Medical Devices,787.62M,9.24%,-2.82%,May 08/a,"722,764",6.00,14.66,2024-06-07,28.7,9.87,0.698,7,2,2.0,0,0,0,1,5.761,5.869858923458894,6.1246762504539545,6.1008,6.82225,2.22,-12.05,644674.0,0,0,0,0.0
BDN,Brandywine Realty Trust,Real Estate,REIT - Office,782.11M,2.83%,-14.54%,Apr 17/a,"867,851",4.54,49.64,2024-06-07,37.05,5.67,0.861,7,5,6.0,1,1,0,0,4.582000000000001,4.62169869669239,4.5864889244473614,4.56276976,4.37073891,-1.77,3.87,1401080.0,0,0,0,0.0
FIP,FTAI Infrastructure Inc,Industrials,Conglomerates,782.00M,1.56%,-17.04%,May 07/a,"1,013,779",7.69,96.68,2024-06-07,9.25,9.25,0.74,7,7,7.0,1,1,1,1,8.157,7.999573252708779,7.533983024051172,7.417563080000001,4.76399054,-3.87,61.42,1519462.0,1,0,1,0.0
VRDN,Viridian Therapeutics Inc,Healthcare,Biotechnology,776.69M,12.82%,-46.75%,May 08/b,"673,055",12.17,2.93,2024-06-07,2247.75,28.35,0.558,7,1,1.0,0,0,0,0,12.051,12.598633295146431,13.864768363542405,14.24560002,16.712799989999997,-3.4,-27.18,850184.0,1,0,0,0.0
UTI,Universal Technical Institute Inc,Consumer Defensive,Education & Training Services,775.26M,7.19%,8.60%,May 08/a,"458,882",14.41,89.16,2024-06-07,48.5,17.09,0.785,7,6,6.0,1,1,0,1,15.4939999,15.244910485249791,15.17653621338338,15.15899998,12.45185,-5.48,15.73,584218.0,1,0,0,0.0
STOK,Stoke Therapeutics Inc,Healthcare,Biotechnology,774.50M,25.38%,-61.29%,May 06/b,"370,083",14.86,98.97,2024-06-07,71.58,16.69,0.656,7,7,7.0,1,1,1,1,14.8505,14.584409656772424,13.079822650725603,13.0958,7.07235,1.89,110.11,959658.0,1,0,1,0.0
UNIT,Uniti Group Inc,Real Estate,REIT - Specialty,773.70M,4.41%,-,May 03/b,"1,728,346",3.26,3.89,2024-06-07,34.63,6.71,0.399,7,1,1.0,0,0,0,0,3.1615,3.4237653190817423,4.125149286455237,4.5908,4.982394265,-4.78,-34.57,3013728.0,1,0,0,0.0
RDFN,Redfin Corp,Real Estate,Real Estate Services,770.58M,4.33%,-495.74%,May 07/a,"3,999,260",6.45,12.3,2024-06-07,98.44,17.68,0.866,7,2,2.0,0,0,1,1,6.418000000000001,6.586807157577673,6.52176406081154,6.2939,7.194649999999999,-2.08,-10.35,4554720.0,1,0,0,0.0
CHPT,ChargePoint Holdings Inc,Consumer Cyclical,Specialty Retail,765.54M,10.50%,-148.67%,Jun 05/a,"9,289,448",1.80,3.7,2024-06-07,49.48,10.1,0.689,7,2,2.0,0,0,1,1,1.7259999999999998,1.7299085899967632,1.712132555060676,1.65,2.69605,4.05,-33.24,12547334.0,1,0,0,0.0
OCUL,Ocular Therapeutix Inc,Healthcare,Biotechnology,765.16M,13.59%,-55.19%,May 07/a,"2,129,864",4.94,18.99,2024-06-07,44.19,11.31,0.436,7,4,4.0,0,1,0,1,5.5535,5.622679004347306,6.114181777843697,6.312200000000001,5.112374999999999,-12.14,-3.37,2467872.0,1,0,0,0.0
PFLT,PennantPark Floating Rate Capital Ltd,Financial,Asset Management,760.03M,1.24%,-,May 08/a,"296,145",11.39,57.61,2024-06-07,15.02,12.63,0.648,7,6,6.0,1,1,1,0,11.341,11.337553955406618,11.280314844509824,11.2561378,10.7381214,0.46,6.07,865066.0,0,0,0,0.0
AMCX,AMC Networks Inc,Communication Services,Entertainment,759.69M,29.11%,15.75%,May 10/b,"458,093",17.25,87.75,2024-06-07,87.18,20.97,1.261,7,6,6.0,1,0,1,1,17.231999899999998,16.559799043882066,14.915001211569544,13.44659996,14.12795002,4.17,22.1,629222.0,1,1,0,0.0
BRSP,BrightSpire Capital Inc,Real Estate,REIT - Mortgage,759.02M,2.21%,-5.41%,May 01/b,"481,179",5.81,25.56,2024-06-07,23.23,8.01,0.549,7,1,1.0,0,0,0,0,5.919,6.007523172220657,6.170063015520756,6.229000000000001,6.37192453,-3.29,-8.82,724670.0,1,0,0,0.0
SRRK,Scholar Rock Holding Corp,Healthcare,Biotechnology,758.42M,19.84%,-89.09%,May 07/b,"460,661",9.51,27.91,2024-06-07,70.0,21.17,0.831,7,3,3.0,0,0,0,1,9.704,10.748328066189629,12.448626595058288,13.30800002,12.819049989999998,-11.52,-25.81,768256.0,1,0,0,0.0
ZNTL,Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,754.13M,12.32%,-51.86%,May 07/b,"444,669",10.62,3.95,2024-06-07,87.19,31.46,0.747,7,0,0.0,0,0,0,0,11.479,11.55638665091882,12.128842696309071,12.53939998,15.056549995,-8.1,-29.47,633640.0,1,0,0,0.0
MNRO,Monro Inc,Consumer Cyclical,Auto Parts,750.99M,2.18%,5.56%,May 23/b,"560,786",25.10,11.92,2024-06-07,89.72,44.11,1.225,7,1,1.0,0,0,0,0,23.9081883,24.8365613485592,26.357048106742887,27.28212622,28.582590285,1.06,-12.18,546158.0,1,1,0,0.0
EU,enCore Energy Corp,Energy,Uranium,746.91M,2.28%,-6.95%,May 10/a,"849,843",4.11,79.41,2024-06-07,9.27,5.05,0.996,7,5,6.0,0,1,0,1,4.597,4.565057254976918,4.539625080707107,4.5394,3.9128,-9.97,5.04,1166638.0,0,0,0,0.0
BGS,"B&G Foods, Inc",Consumer Defensive,Packaged Foods,739.12M,3.06%,-13.37%,May 08/a,"969,184",9.35,17.46,2024-06-07,52.84,15.15,0.665,7,2,3.0,0,1,0,0,9.434,9.537735031191962,9.921101409147992,10.279000000000002,9.91218801,-1.97,-5.67,1064082.0,1,0,0,0.0
ROOT,Root Inc,Financial,Insurance - Property & Casualty,738.78M,54.61%,-35.59%,Apr 30/a,"233,624",49.45,99.99,2024-06-07,530.64,86.57,1.147,7,5,5.0,1,1,0,1,51.553,54.26329041713389,55.6945280961214,61.256800080000005,26.75875003,-8.87,84.8,525694.0,0,1,0,0.0
TSHA,Taysha Gene Therapies Inc,Healthcare,Biotechnology,738.73M,25.20%,-606.69%,May 14/a,"1,303,723",3.95,99.1,2024-06-07,33.35,4.02,1.274,7,6,6.0,1,1,1,1,3.532,3.370697423343629,2.9937309350843093,2.8435,2.379375,17.19,66.01,1921386.0,0,1,1,0.0
TNGX,Tango Therapeutics Inc,Healthcare,Biotechnology,737.27M,48.47%,-45.41%,May 08/b,"741,147",6.90,43.78,2024-06-07,18.84,13.03,0.669,7,3,3.0,0,0,0,1,6.972,7.171939633305419,7.575241446037171,7.4349,8.958400000000001,-3.79,-22.98,554608.0,0,0,0,0.0
OLMA,Olema Pharmaceuticals Inc,Healthcare,Biotechnology,734.36M,13.10%,-48.31%,May 08/a,"1,386,880",13.13,81.19,2024-06-07,60.27,17.79,1.119,7,5,5.0,1,0,1,1,11.335,11.246746162683229,10.87451517011921,10.520600000000002,12.303375010000002,16.74,6.72,953842.0,0,1,0,0.0
EOLS,Evolus Inc,Healthcare,Drug Manufacturers - Specialty & Generic,731.91M,14.16%,-472.61%,May 07/a,"696,705",11.69,58.89,2024-06-07,39.5,15.43,0.652,7,5,6.0,0,1,0,1,12.628,12.690830063555678,12.784079940370534,12.7025,11.15535,-7.89,4.79,540326.0,1,0,0,0.0
XMTR,Xometry Inc,Industrials,Specialty Industrial Machinery,726.63M,16.41%,-19.29%,May 09/b,"274,979",14.89,8.99,2024-06-07,97.57,38.74,1.154,7,1,1.0,0,0,0,0,15.3299999,15.543305773850962,16.713667629373713,16.572599920000002,21.508099930000004,-4.2,-30.77,646668.0,0,1,0,0.0
SMR,NuScale Power Corporation,Industrials,Specialty Industrial Machinery,715.40M,20.17%,-54.56%,May 09/a,"2,772,637",8.08,93.23,2024-06-07,15.85,11.21,0.916,7,5,4.0,1,1,1,1,8.172,7.576991564311736,6.7232211108251,6.353400000000001,4.55155,6.64,77.52,4990528.0,0,0,1,0.0
OLO,Olo Inc,Technology,Software - Application,712.71M,36.29%,-7.07%,May 07/a,"916,712",4.44,9.43,2024-06-07,49.0,8.84,0.793,7,0,0.0,0,0,0,0,4.551,4.611845317297542,4.793634371847008,4.8354,5.403249999999999,-3.73,-17.83,965046.0,0,0,0,0.0
CNDT,Conduent Inc,Technology,Information Technology Services,709.89M,7.81%,-19.96%,May 01/b,"773,201",3.47,54.62,2024-06-07,23.39,4.08,0.6,7,7,7.0,1,1,1,1,3.5460000000000003,3.59035458152385,3.531892789489314,3.4522000000000004,3.337025,-3.35,3.98,1066714.0,1,0,1,0.0
RSI,Rush Street Interactive Inc,Consumer Cyclical,Gambling,709.15M,9.14%,-20.73%,May 01/a,"1,245,177",8.90,97.38,2024-06-07,26.55,9.24,1.898,7,7,7.0,1,1,1,1,8.844999999999999,8.670142832643876,7.94381351415409,7.598199999999999,5.46005,2.65,63.0,1675606.0,1,1,1,0.0
UWMC,UWM Holdings Corporation,Financial,Mortgage Finance,697.88M,9.81%,6.26%,May 09/b,"1,228,606",7.35,83.55,2024-06-07,14.38,7.75,1.234,7,7,7.0,1,1,1,1,7.414999999999999,7.305654116599187,7.041195584189488,6.809399999999999,6.120065165,0.61,20.1,2052174.0,1,1,1,0.0
METC,Ramaco Resources Inc,Basic Materials,Coking Coal,695.48M,50.10%,16.66%,May 08/a,"325,014",13.10,59.33,2024-06-07,22.7,22.7,0.861,7,3,3.0,0,0,0,1,13.816503700000002,13.874130782110347,14.597755287298572,14.85656094,14.68392248,-5.58,-10.79,555706.0,1,0,0,0.0
NR,"Newpark Resources, Inc.",Energy,Oil & Gas Equipment & Services,694.38M,10.68%,3.86%,May 02/a,"664,370",8.15,87.44,2024-06-07,25.5,8.56,1.242,7,7,7.0,1,1,1,1,8.103,7.968293776646089,7.653457372424521,7.5718,6.889599999999999,2.28,18.29,643128.0,1,1,1,0.0
RGNX,Regenxbio Inc,Healthcare,Biotechnology,693.58M,8.61%,-60.80%,May 08/a,"328,977",14.08,5.93,2024-06-07,85.1,28.8,0.704,7,1,1.0,0,0,0,0,14.413,14.835856132449289,16.01802918182831,16.5604001,17.396000085,-5.09,-19.06,409836.0,1,0,0,0.0
HA,"Hawaiian Holdings, Inc.",Industrials,Airlines,692.72M,3.05%,-310.52%,Apr 23/a,"367,589",13.36,78.51,2024-06-07,60.9,14.89,0.642,7,7,7.0,1,1,1,1,13.56,13.446975699877225,13.32926346340954,13.1686,10.853,-0.65,23.1,601008.0,1,0,1,0.0
NUVB,Nuvation Bio Inc,Healthcare,Biotechnology,687.43M,38.32%,-11.15%,May 14/a,"1,572,933",2.77,93.17,2024-06-07,15.23,4.16,0.761,7,5,5.0,1,1,0,1,2.886,2.9721548813430463,2.9551725301670877,3.0858,1.94582,-6.8,42.36,1451662.0,0,0,0,0.0
SEAT,Vivid Seats Inc,Communication Services,Internet Content & Information,686.06M,45.19%,-,May 07/b,"749,520",5.22,13.77,2024-06-07,14.35,8.8,0.893,7,0,0.0,0,0,0,0,5.097,5.18027449278432,5.351677285258437,5.465,6.197050000000001,0.77,-15.77,1337542.0,1,0,0,0.0
BYON,Beyond Inc,Consumer Cyclical,Internet Retail,683.21M,1.52%,-80.03%,May 06/a,"1,674,268",14.94,2.36,2024-06-07,128.5,39.27,0.324,7,1,1.0,0,0,0,0,15.242,16.23843051979019,19.615938387177565,21.518799960000003,22.63769994,-8.0,-34.0,2113790.0,1,0,0,0.0
RILY,B. Riley Financial Inc,Financial,Financial Conglomerates,682.36M,47.90%,-47.45%,May 15/a,"524,210",22.52,20.01,2024-06-07,196.04,60.72,1.728,7,2,1.0,0,1,0,1,25.068,26.184037149305805,26.508195977945444,26.83753258,26.794810485,-13.99,-15.95,1234022.0,0,1,0,0.0
CFFN,Capitol Federal Financial,Financial,Banks - Regional,680.90M,7.42%,-11.04%,Apr 24/b,"708,212",5.13,23.45,2024-06-07,22.78,6.88,0.959,7,1,1.0,0,0,0,0,5.1080000000000005,5.113230179704362,5.180420809519067,5.159713419999999,5.355586185,0.33,-4.21,796894.0,1,0,0,0.0
HPP,Hudson Pacific Properties Inc,Real Estate,REIT - Office,680.34M,2.84%,-6.29%,May 01/a,"1,798,647",4.82,9.18,2024-06-07,38.81,9.86,0.534,7,1,1.0,0,0,0,0,4.729,4.9588798994686405,5.399537099512228,5.571600000000001,6.51985908,-2.8,-26.07,2176840.0,1,0,0,0.0
HAIN,Hain Celestial Group Inc,Consumer Defensive,Packaged Foods,678.29M,1.45%,-9.31%,May 08/b,"836,778",7.55,9.05,2024-06-07,70.65,13.24,0.765,7,2,2.0,0,0,1,1,7.417999999999999,7.3779719605181215,7.317622400428755,6.8568,9.4837,2.33,-20.39,1348846.0,0,0,0,0.0
CCO,Clear Channel Outdoor Holdings Inc.,Communication Services,Advertising Agencies,674.42M,16.46%,-,May 09/b,"1,600,535",1.38,22.94,2024-06-07,31.14,2.06,0.629,7,2,2.0,0,0,0,1,1.419,1.4487218233983092,1.499928504471108,1.5084,1.5237,-4.74,-9.43,1834704.0,1,0,0,0.0
NKLA,Nikola Corp,Industrials,Farm & Heavy Construction Machinery,672.71M,8.59%,-153.18%,May 07/b,"53,983,353",0.50,7.2,2024-06-07,93.99,3.71,0.509,7,0,0.0,0,0,0,0,0.5142,0.5310082097007796,0.5925039533359919,0.65618,0.873425,-6.59,-43.21,90353382.0,1,0,0,0.0
BLND,Blend Labs Inc,Technology,Software - Application,671.33M,31.56%,-786.76%,May 08/a,"769,254",2.66,94.83,2024-06-07,21.04,3.4,0.735,7,6,7.0,1,1,0,1,2.861,2.8289004351170024,2.780536017813352,2.736,2.1219,-5.97,25.36,1596532.0,0,0,0,0.0
DHC,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,668.28M,10.35%,-13.54%,May 06/a,"1,153,263",2.78,58.25,2024-06-07,29.99,3.96,1.221,7,4,4.0,1,0,1,1,2.5729999999999995,2.5659622625642515,2.5097288953467407,2.45722708,2.531234805,8.34,9.83,797574.0,1,1,0,0.0
STKL,"Sunopta, Inc.",Consumer Defensive,Packaged Foods,665.79M,4.09%,-8.52%,May 08/a,"443,265",5.71,48.24,2024-06-07,17.07,7.59,0.931,7,4,5.0,0,1,0,1,5.731,5.747742206866549,5.8809477962760734,6.0074000000000005,5.254200000000001,-0.66,8.67,957372.0,1,0,0,0.0
DH,Definitive Healthcare Corp,Healthcare,Health Information Services,659.28M,57.11%,-21.67%,May 07/a,"1,795,028",5.59,3.63,2024-06-07,50.3,12.46,0.899,7,1,1.0,0,0,0,0,5.407,5.58144603132635,6.231159967583966,6.5402,7.929425,0.15,-29.5,944490.0,1,0,0,0.0
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,657.63M,1.39%,-0.39%,May 08/a,"382,702",13.24,9.81,2024-06-07,140.5,35.66,1.527,7,1,1.0,0,0,1,0,13.3179315,13.278046424921293,13.160851726550554,12.83101778,16.57649322,-0.29,-20.13,582894.0,1,1,0,0.0
CLNE,Clean Energy Fuels Corp,Energy,Oil & Gas Refining & Marketing,656.38M,26.30%,-11.17%,May 09/a,"1,653,912",2.94,21.03,2024-06-07,24.75,5.25,1.003,7,2,2.0,0,0,1,1,2.9,2.8000807535073817,2.6666389886895274,2.5344,3.24175,5.0,-9.31,1672628.0,0,1,0,0.0
TRTX,TPG RE Finance Trust Inc,Real Estate,REIT - Mortgage,651.77M,24.91%,-8.98%,Apr 30/a,"270,317",8.37,81.95,2024-06-07,21.3,8.96,1.159,7,7,7.0,1,1,1,1,8.465,8.488343706827708,8.200654851967608,8.101,6.630948745,-1.39,26.23,513354.0,1,1,1,0.0
YEXT,Yext Inc,Technology,Software - Infrastructure,648.85M,17.61%,-1.91%,Jun 10/a,"6,712,869",5.15,11.22,2024-06-07,27.19,14.35,0.849,7,0,0.0,0,0,0,0,4.982,5.134618570643815,5.382141752752637,5.494200000000001,6.0601,0.3,-15.02,825260.0,1,0,0,0.0
VMEO,Vimeo Inc,Technology,Software - Application,648.30M,12.88%,7.60%,May 06/a,"1,599,049",3.83,20.52,2024-06-07,57.0,5.77,0.614,7,2,2.0,0,0,1,0,3.847,3.86346645386568,3.9042091270522503,3.7849,3.864425,-0.87,-0.89,1800706.0,0,0,0,0.0
INN,Summit Hotel Properties Inc,Real Estate,REIT - Hotel & Motel,648.06M,3.05%,-0.69%,May 01/a,"502,397",5.99,32.69,2024-06-07,19.39,7.26,0.992,7,3,3.0,0,0,0,0,6.055999999999999,6.054297508664062,6.104937435718771,6.139059059999999,6.090138479999999,-1.06,-1.64,607676.0,1,0,0,0.0
ERAS,Erasca Inc,Healthcare,Biotechnology,647.95M,61.84%,-37.60%,May 08/a,"495,295",2.38,47.35,2024-06-07,24.47,3.38,2.743,7,4,4.0,1,1,1,1,2.51,2.3876819833388088,2.2387828309183755,2.152,2.1338,-0.53,11.3,1779662.0,0,1,0,0.0
ZYME,Zymeworks BC Inc,Healthcare,Biotechnology,646.51M,7.30%,-27.64%,May 02/a,"362,160",9.07,37.34,2024-06-07,59.03,13.14,0.679,7,4,4.0,0,0,1,1,8.675500000000001,8.81313939060635,9.077628145660826,8.9849,9.031175,2.91,0.43,634140.0,1,0,0,0.0
HROW,Harrow Inc,Healthcare,Drug Manufacturers - Specialty & Generic,642.85M,14.36%,-76.44%,May 13/a,"220,423",18.17,91.77,2024-06-07,140.0,22.63,1.603,7,5,4.0,1,1,1,1,17.8559999,16.819106717336116,14.732866859486656,13.649399979999998,12.373899995,8.03,46.84,488708.0,1,1,1,1.0
EVRI,Everi Holdings Inc,Consumer Cyclical,Gambling,640.69M,3.78%,24.86%,May 08/b,"847,245",7.62,5.48,2024-06-07,26.61,16.08,0.792,7,0,0.0,0,0,0,0,7.146000000000001,7.388438647851879,7.930910242711487,8.219199999999999,10.61675,3.13,-28.23,1335972.0,1,0,0,0.0
